2025-10-01 15:29:01,973 - aiogram.event - INFO - Update id=301310602 is handled. Duration 196 ms by bot id=6339314152
2025-10-01 15:29:03,835 - aiogram.event - INFO - Update id=301310603 is handled. Duration 202 ms by bot id=6339314152
2025-10-01 15:29:04,756 - aiogram.event - INFO - Update id=301310604 is handled. Duration 260 ms by bot id=6339314152
2025-10-01 15:29:43,024 - aiogram.event - INFO - Update id=301310605 is handled. Duration 108 ms by bot id=6339314152
2025-10-01 15:29:54,021 - aiogram.event - INFO - Update id=301310606 is handled. Duration 108 ms by bot id=6339314152
2025-10-01 15:29:56,217 - aiogram.event - INFO - Update id=301310607 is handled. Duration 150 ms by bot id=6339314152
2025-10-01 15:29:57,125 - aiogram.event - INFO - Update id=301310608 is handled. Duration 109 ms by bot id=6339314152
2025-10-01 15:29:57,859 - aiogram.event - INFO - Update id=301310609 is handled. Duration 119 ms by bot id=6339314152
2025-10-01 15:29:58,495 - aiogram.event - INFO - Update id=301310610 is handled. Duration 105 ms by bot id=6339314152
2025-10-01 15:29:59,156 - aiogram.event - INFO - Update id=301310611 is handled. Duration 123 ms by bot id=6339314152
2025-10-01 15:29:59,788 - aiogram.event - INFO - Update id=301310612 is handled. Duration 112 ms by bot id=6339314152
2025-10-01 15:30:00,495 - aiogram.event - INFO - Update id=301310613 is handled. Duration 160 ms by bot id=6339314152
2025-10-01 15:30:01,018 - aiogram.event - INFO - Update id=301310614 is handled. Duration 120 ms by bot id=6339314152
2025-10-01 15:30:01,663 - aiogram.event - INFO - Update id=301310615 is handled. Duration 113 ms by bot id=6339314152
2025-10-01 15:30:02,406 - aiogram.event - INFO - Update id=301310616 is handled. Duration 193 ms by bot id=6339314152
2025-10-01 15:30:10,836 - aiogram.event - INFO - Update id=301310617 is handled. Duration 105 ms by bot id=6339314152
2025-10-01 15:30:12,450 - aiogram.event - INFO - Update id=301310618 is handled. Duration 351 ms by bot id=6339314152
2025-10-01 15:32:39,417 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 15:32:40,104 - root - INFO - Бот запускается...
2025-10-01 15:32:40,129 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 15:32:40,133 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 15:32:40,134 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 15:32:40,136 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 15:32:40,137 - root - INFO - Фоновые задачи запущены
2025-10-01 15:32:40,139 - aiogram.dispatcher - INFO - Start polling
2025-10-01 15:32:40,140 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 15:32:40,141 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-01 16:02:00+03:00 (in 1759.858927 seconds)
2025-10-01 15:32:40,215 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 15:32:48,921 - aiogram.event - INFO - Update id=301310619 is handled. Duration 282 ms by bot id=6339314152
2025-10-01 15:32:51,146 - aiogram.event - INFO - Update id=301310620 is handled. Duration 211 ms by bot id=6339314152
2025-10-01 15:32:57,250 - aiogram.event - INFO - Update id=301310621 is handled. Duration 118 ms by bot id=6339314152
2025-10-01 15:32:58,452 - aiogram.event - INFO - Update id=301310622 is handled. Duration 177 ms by bot id=6339314152
2025-10-01 15:34:15,181 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 15:34:15,902 - root - INFO - Бот запускается...
2025-10-01 15:34:15,931 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 15:34:15,937 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 15:34:15,938 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 15:34:15,940 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 15:34:15,941 - root - INFO - Фоновые задачи запущены
2025-10-01 15:34:15,943 - aiogram.dispatcher - INFO - Start polling
2025-10-01 15:34:15,945 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 15:34:15,945 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-01 16:02:00+03:00 (in 1664.054175 seconds)
2025-10-01 15:34:16,024 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 15:34:22,804 - aiogram.event - INFO - Update id=301310623 is handled. Duration 282 ms by bot id=6339314152
2025-10-01 15:34:24,561 - aiogram.event - INFO - Update id=301310624 is handled. Duration 467 ms by bot id=6339314152
2025-10-01 15:34:28,057 - aiogram.event - INFO - Update id=301310625 is handled. Duration 222 ms by bot id=6339314152
2025-10-01 15:34:29,276 - aiogram.event - INFO - Update id=301310626 is handled. Duration 305 ms by bot id=6339314152
2025-10-01 15:50:30,760 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 15:50:31,503 - root - INFO - Бот запускается...
2025-10-01 15:50:31,539 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 15:50:31,545 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 15:50:31,546 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 15:50:31,548 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 15:50:31,550 - root - INFO - Фоновые задачи запущены
2025-10-01 15:50:31,552 - aiogram.dispatcher - INFO - Start polling
2025-10-01 15:50:31,554 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 15:50:31,555 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-01 16:02:00+03:00 (in 688.444769 seconds)
2025-10-01 15:50:31,630 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 15:56:39,128 - aiogram.event - INFO - Update id=301310627 is handled. Duration 285 ms by bot id=6339314152
2025-10-01 15:56:53,010 - aiogram.event - INFO - Update id=301310628 is handled. Duration 178 ms by bot id=6339314152
2025-10-01 15:57:04,494 - aiogram.event - INFO - Update id=301310629 is handled. Duration 117 ms by bot id=6339314152
2025-10-01 15:58:13,932 - aiogram.event - INFO - Update id=301310630 is handled. Duration 107 ms by bot id=6339314152
2025-10-01 15:58:29,196 - aiogram.event - INFO - Update id=301310631 is handled. Duration 140 ms by bot id=6339314152
2025-10-01 15:58:35,553 - aiogram.event - INFO - Update id=301310632 is handled. Duration 209 ms by bot id=6339314152
2025-10-01 16:02:00,017 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 16:02:00,021 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 86399.979076 seconds)
2025-10-01 16:02:00,022 - apscheduler.executors.default - INFO - Running job "process_interest (trigger: cron[hour='16', minute='2'], next run at: 2025-10-02 16:02:00 MSK)" (scheduled at 2025-10-01 16:02:00+03:00)
2025-10-01 16:02:00,025 - utils.background_tasks - INFO - Начисляет проценты всем пользователям
2025-10-01 16:02:00,183 - apscheduler.executors.default - INFO - Job "process_interest (trigger: cron[hour='16', minute='2'], next run at: 2025-10-02 16:02:00 MSK)" executed successfully
2025-10-01 16:11:00,412 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 16:11:01,078 - root - INFO - Бот запускается...
2025-10-01 16:11:01,092 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 16:11:01,094 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 16:11:01,095 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 16:11:01,096 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 16:11:01,096 - root - INFO - Фоновые задачи запущены
2025-10-01 16:11:01,097 - aiogram.dispatcher - INFO - Start polling
2025-10-01 16:11:01,098 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 16:11:01,098 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 85858.901339 seconds)
2025-10-01 16:11:01,167 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 16:11:46,273 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 16:11:46,944 - root - INFO - Бот запускается...
2025-10-01 16:11:46,957 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 16:11:46,960 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 16:11:46,960 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 16:11:46,961 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 16:11:46,962 - root - INFO - Фоновые задачи запущены
2025-10-01 16:11:46,963 - aiogram.dispatcher - INFO - Start polling
2025-10-01 16:11:46,964 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 16:11:46,964 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 85813.035658 seconds)
2025-10-01 16:11:47,036 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 16:11:49,370 - aiogram.event - INFO - Update id=301310634 is handled. Duration 400 ms by bot id=6339314152
2025-10-01 16:14:05,974 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 16:14:06,688 - root - INFO - Бот запускается...
2025-10-01 16:14:06,719 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 16:14:06,725 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 16:14:06,727 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 16:14:06,729 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 16:14:06,731 - root - INFO - Фоновые задачи запущены
2025-10-01 16:14:06,732 - aiogram.dispatcher - INFO - Start polling
2025-10-01 16:14:06,734 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 16:14:06,734 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 85673.265243 seconds)
2025-10-01 16:14:06,812 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 16:14:10,115 - aiogram.event - INFO - Update id=301310635 is handled. Duration 380 ms by bot id=6339314152
2025-10-01 17:16:58,923 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:16:59,774 - root - INFO - Бот запускается...
2025-10-01 17:16:59,804 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:16:59,810 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:16:59,811 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:16:59,813 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:16:59,814 - root - INFO - Фоновые задачи запущены
2025-10-01 17:16:59,816 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:16:59,818 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:16:59,819 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 81900.180721 seconds)
2025-10-01 17:16:59,898 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:17:58,513 - aiogram.event - INFO - Update id=301310636 is handled. Duration 833 ms by bot id=6339314152
2025-10-01 17:18:14,594 - aiogram.event - INFO - Update id=301310637 is handled. Duration 162 ms by bot id=6339314152
2025-10-01 17:18:16,528 - aiogram.event - INFO - Update id=301310638 is handled. Duration 264 ms by bot id=6339314152
2025-10-01 17:18:19,496 - aiogram.event - INFO - Update id=301310639 is handled. Duration 131 ms by bot id=6339314152
2025-10-01 17:18:20,732 - aiogram.event - INFO - Update id=301310640 is handled. Duration 196 ms by bot id=6339314152
2025-10-01 17:18:22,436 - aiogram.event - INFO - Update id=301310641 is handled. Duration 121 ms by bot id=6339314152
2025-10-01 17:18:23,614 - aiogram.event - INFO - Update id=301310642 is handled. Duration 313 ms by bot id=6339314152
2025-10-01 17:18:25,076 - aiogram.event - INFO - Update id=301310643 is handled. Duration 113 ms by bot id=6339314152
2025-10-01 17:18:26,689 - aiogram.event - INFO - Update id=301310644 is handled. Duration 268 ms by bot id=6339314152
2025-10-01 17:18:27,995 - aiogram.event - INFO - Update id=301310645 is handled. Duration 149 ms by bot id=6339314152
2025-10-01 17:18:29,990 - aiogram.event - INFO - Update id=301310646 is handled. Duration 485 ms by bot id=6339314152
2025-10-01 17:18:31,181 - aiogram.event - INFO - Update id=301310647 is handled. Duration 183 ms by bot id=6339314152
2025-10-01 17:18:31,906 - aiogram.event - INFO - Update id=301310648 is handled. Duration 195 ms by bot id=6339314152
2025-10-01 17:18:33,979 - aiogram.event - INFO - Update id=301310649 is handled. Duration 329 ms by bot id=6339314152
2025-10-01 17:18:35,243 - aiogram.event - INFO - Update id=301310650 is handled. Duration 156 ms by bot id=6339314152
2025-10-01 17:18:36,499 - aiogram.event - INFO - Update id=301310651 is handled. Duration 214 ms by bot id=6339314152
2025-10-01 17:18:37,174 - aiogram.event - INFO - Update id=301310652 is handled. Duration 182 ms by bot id=6339314152
2025-10-01 17:18:37,782 - aiogram.event - INFO - Update id=301310653 is handled. Duration 193 ms by bot id=6339314152
2025-10-01 17:18:38,768 - aiogram.event - INFO - Update id=301310654 is handled. Duration 298 ms by bot id=6339314152
2025-10-01 17:31:33,952 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:31:34,680 - root - INFO - Бот запускается...
2025-10-01 17:31:34,713 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:31:34,719 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:31:34,720 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:31:34,722 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:31:34,723 - root - INFO - Фоновые задачи запущены
2025-10-01 17:31:34,725 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:31:34,726 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:31:34,727 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 81025.272404 seconds)
2025-10-01 17:31:34,807 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:31:44,149 - aiogram.event - INFO - Update id=301310655 is handled. Duration 692 ms by bot id=6339314152
2025-10-01 17:31:45,242 - aiogram.event - INFO - Update id=301310656 is handled. Duration 287 ms by bot id=6339314152
2025-10-01 17:31:46,363 - aiogram.event - INFO - Update id=301310657 is handled. Duration 343 ms by bot id=6339314152
2025-10-01 17:33:12,132 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:33:12,930 - root - INFO - Бот запускается...
2025-10-01 17:33:12,953 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:33:12,957 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:33:12,958 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:33:12,960 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:33:12,961 - root - INFO - Фоновые задачи запущены
2025-10-01 17:33:12,962 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:33:12,964 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:33:12,965 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 80927.034909 seconds)
2025-10-01 17:33:13,046 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:33:15,119 - aiogram.event - INFO - Update id=301310658 is handled. Duration 366 ms by bot id=6339314152
2025-10-01 17:33:17,817 - aiogram.event - INFO - Update id=301310659 is handled. Duration 221 ms by bot id=6339314152
2025-10-01 17:34:05,287 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:34:06,286 - root - INFO - Бот запускается...
2025-10-01 17:34:06,313 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:34:06,317 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:34:06,319 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:34:06,320 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:34:06,321 - root - INFO - Фоновые задачи запущены
2025-10-01 17:34:06,323 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:34:06,324 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:34:06,325 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 80873.674786 seconds)
2025-10-01 17:34:06,403 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:34:07,941 - aiogram.event - INFO - Update id=301310660 is handled. Duration 650 ms by bot id=6339314152
2025-10-01 17:34:09,401 - aiogram.event - INFO - Update id=301310661 is handled. Duration 210 ms by bot id=6339314152
2025-10-01 17:34:10,962 - aiogram.event - INFO - Update id=301310662 is handled. Duration 125 ms by bot id=6339314152
2025-10-01 17:34:12,217 - aiogram.event - INFO - Update id=301310663 is handled. Duration 192 ms by bot id=6339314152
2025-10-01 17:34:13,802 - aiogram.event - INFO - Update id=301310664 is handled. Duration 104 ms by bot id=6339314152
2025-10-01 17:34:14,821 - aiogram.event - INFO - Update id=301310665 is handled. Duration 189 ms by bot id=6339314152
2025-10-01 17:34:16,738 - aiogram.event - INFO - Update id=301310666 is handled. Duration 114 ms by bot id=6339314152
2025-10-01 17:34:17,757 - aiogram.event - INFO - Update id=301310667 is handled. Duration 188 ms by bot id=6339314152
2025-10-01 17:34:31,212 - aiogram.event - INFO - Update id=301310668 is handled. Duration 231 ms by bot id=6339314152
2025-10-01 17:35:05,106 - aiogram.event - INFO - Update id=301310669 is handled. Duration 117 ms by bot id=6339314152
2025-10-01 17:35:11,211 - aiogram.event - INFO - Update id=301310670 is handled. Duration 171 ms by bot id=6339314152
2025-10-01 17:35:14,724 - aiogram.event - INFO - Update id=301310671 is handled. Duration 150 ms by bot id=6339314152
2025-10-01 17:35:16,894 - aiogram.event - INFO - Update id=301310672 is handled. Duration 451 ms by bot id=6339314152
2025-10-01 17:35:17,650 - aiogram.event - INFO - Update id=301310673 is handled. Duration 421 ms by bot id=6339314152
2025-10-01 17:35:18,241 - aiogram.event - INFO - Update id=301310674 is handled. Duration 247 ms by bot id=6339314152
2025-10-01 17:35:22,841 - aiogram.event - INFO - Update id=301310675 is handled. Duration 407 ms by bot id=6339314152
2025-10-01 17:35:44,400 - aiogram.event - INFO - Update id=301310676 is handled. Duration 145 ms by bot id=6339314152
2025-10-01 17:35:46,310 - aiogram.event - INFO - Update id=301310677 is handled. Duration 246 ms by bot id=6339314152
2025-10-01 17:36:05,956 - aiogram.event - INFO - Update id=301310678 is handled. Duration 138 ms by bot id=6339314152
2025-10-01 17:36:08,843 - aiogram.event - INFO - Update id=301310679 is handled. Duration 172 ms by bot id=6339314152
2025-10-01 17:36:17,894 - aiogram.event - INFO - Update id=301310680 is handled. Duration 125 ms by bot id=6339314152
2025-10-01 17:36:23,199 - aiogram.event - INFO - Update id=301310681 is handled. Duration 173 ms by bot id=6339314152
2025-10-01 17:36:28,825 - aiogram.event - INFO - Update id=301310682 is handled. Duration 175 ms by bot id=6339314152
2025-10-01 17:37:51,087 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:37:51,776 - root - INFO - Бот запускается...
2025-10-01 17:37:51,801 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:37:51,807 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:37:51,808 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:37:51,810 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:37:51,811 - root - INFO - Фоновые задачи запущены
2025-10-01 17:37:51,813 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:37:51,814 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:37:51,815 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 80648.184615 seconds)
2025-10-01 17:37:51,887 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:38:17,909 - aiogram.event - INFO - Update id=301310683 is handled. Duration 441 ms by bot id=6339314152
2025-10-01 17:38:19,689 - aiogram.event - INFO - Update id=301310684 is handled. Duration 204 ms by bot id=6339314152
2025-10-01 17:38:24,197 - aiogram.event - INFO - Update id=301310685 is handled. Duration 147 ms by bot id=6339314152
2025-10-01 17:38:25,469 - aiogram.event - INFO - Update id=301310686 is handled. Duration 204 ms by bot id=6339314152
2025-10-01 17:38:28,018 - aiogram.event - INFO - Update id=301310687 is handled. Duration 170 ms by bot id=6339314152
2025-10-01 17:38:29,727 - aiogram.event - INFO - Update id=301310688 is handled. Duration 207 ms by bot id=6339314152
2025-10-01 17:38:33,584 - aiogram.event - INFO - Update id=301310689 is handled. Duration 496 ms by bot id=6339314152
2025-10-01 17:42:46,389 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:42:47,468 - root - INFO - Бот запускается...
2025-10-01 17:42:47,506 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:42:47,514 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:42:47,515 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:42:47,517 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:42:47,518 - root - INFO - Фоновые задачи запущены
2025-10-01 17:42:47,520 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:42:47,521 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:42:47,522 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 80352.477599 seconds)
2025-10-01 17:42:47,603 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:43:24,812 - aiogram.event - INFO - Update id=301310690 is handled. Duration 378 ms by bot id=6339314152
2025-10-01 17:43:38,819 - aiogram.event - INFO - Update id=301310691 is handled. Duration 332 ms by bot id=6339314152
2025-10-01 17:43:52,192 - aiogram.event - INFO - Update id=301310692 is handled. Duration 304 ms by bot id=6339314152
2025-10-01 17:46:21,102 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:46:21,816 - root - INFO - Бот запускается...
2025-10-01 17:46:21,840 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:46:21,844 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:46:21,845 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:46:21,847 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:46:21,848 - root - INFO - Фоновые задачи запущены
2025-10-01 17:46:21,849 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:46:21,851 - apscheduler.scheduler - DEBUG - Looking for jobs to run
2025-10-01 17:46:21,851 - apscheduler.scheduler - DEBUG - Next wakeup is due at 2025-10-02 16:02:00+03:00 (in 80138.148258 seconds)
2025-10-01 17:46:21,929 - aiogram.dispatcher - INFO - Run polling for bot @CtvtytestBot id=6339314152 - 'test0'
2025-10-01 17:51:14,920 - asyncio - DEBUG - Using proactor: IocpProactor
2025-10-01 17:51:15,709 - root - INFO - Бот запускается...
2025-10-01 17:51:15,732 - apscheduler.scheduler - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-01 17:51:15,736 - apscheduler.scheduler - INFO - Added job "process_interest" to job store "default"
2025-10-01 17:51:15,737 - apscheduler.scheduler - INFO - Scheduler started
2025-10-01 17:51:15,739 - utils.background_tasks - INFO - ✅ InterestScheduler запущен
2025-10-01 17:51:15,740 - root - INFO - Фоновые задачи запущены
2025-10-01 17:51:15,741 - aiogram.dispatcher - INFO - Start polling
2025-10-01 17:51:15,743 - apscheduler.scheduler - DEBUG - Looking for jobs to run
